x_coord,y_coord,image_source_x,water_percentage,date,year,image_source_y,inland_aquaculture,shrimp_rice_farming,single_rice_cropping,triple_rice_cropping,double_rice_cropping_dry,double_rice_cropping_rain,others,date_time
3,11,Flood_2001_169.tif,0.52,169,2001,Landuse_2001.tif,0.96,0.03,0.0,0.0,0.0,0.0,0.01,2001-06-18
8,4,Flood_2001_169.tif,0.08,169,2001,Landuse_2001.tif,0.03,0.0,0.02,0.07,0.31,0.01,0.56,2001-06-18
6,8,Flood_2001_169.tif,0.09,169,2001,Landuse_2001.tif,0.0,0.0,0.08,0.18,0.32,0.14,0.29,2001-06-18
10,0,Flood_2001_169.tif,0.0,169,2001,Landuse_2001.tif,0.0,0.0,0.02,0.11,0.22,0.01,0.64,2001-06-18
5,4,Flood_2001_169.tif,0.01,169,2001,Landuse_2001.tif,0.01,0.0,0.01,0.0,0.73,0.0,0.25,2001-06-18
10,5,Flood_2001_169.tif,0.16,169,2001,Landuse_2001.tif,0.08,0.01,0.02,0.04,0.0,0.04,0.81,2001-06-18
5,6,Flood_2001_169.tif,0.0,169,2001,Landuse_2001.tif,0.0,0.0,0.01,0.05,0.65,0.01,0.28,2001-06-18
3,7,Flood_2001_169.tif,0.18,169,2001,Landuse_2001.tif,0.04,0.04,0.06,0.09,0.03,0.23,0.51,2001-06-18
11,7,Flood_2001_169.tif,0.09,169,2001,Landuse_2001.tif,0.55,0.04,0.12,0.01,0.0,0.02,0.27,2001-06-18
3,9,Flood_2001_169.tif,0.39,169,2001,Landuse_2001.tif,0.49,0.18,0.01,0.0,0.0,0.0,0.32,2001-06-18
10,1,Flood_2001_169.tif,0.0,169,2001,Landuse_2001.tif,0.02,0.01,0.08,0.03,0.18,0.0,0.67,2001-06-18
4,7,Flood_2001_169.tif,0.07,169,2001,Landuse_2001.tif,0.0,0.02,0.01,0.31,0.05,0.21,0.4,2001-06-18
2,9,Flood_2001_169.tif,0.02,169,2001,Landuse_2001.tif,0.02,0.03,0.01,0.02,0.0,0.06,0.86,2001-06-18
3,6,Flood_2001_169.tif,0.24,169,2001,Landuse_2001.tif,0.0,0.01,0.02,0.12,0.06,0.48,0.31,2001-06-18
7,6,Flood_2001_169.tif,0.01,169,2001,Landuse_2001.tif,0.0,0.0,0.0,0.26,0.08,0.0,0.66,2001-06-18
6,0,Flood_2001_169.tif,0.0,169,2001,Landuse_2001.tif,0.0,0.0,0.07,0.02,0.76,0.0,0.15,2001-06-18
5,8,Flood_2001_169.tif,0.25,169,2001,Landuse_2001.tif,0.15,0.09,0.06,0.06,0.08,0.2,0.36,2001-06-18
8,5,Flood_2001_169.tif,0.0,169,2001,Landuse_2001.tif,0.0,0.0,0.01,0.21,0.27,0.01,0.5,2001-06-18
10,2,Flood_2001_169.tif,0.0,169,2001,Landuse_2001.tif,0.0,0.0,0.04,0.24,0.28,0.01,0.42,2001-06-18
9,2,Flood_2001_169.tif,0.0,169,2001,Landuse_2001.tif,0.02,0.02,0.25,0.0,0.29,0.0,0.42,2001-06-18
7,7,Flood_2001_169.tif,0.01,169,2001,Landuse_2001.tif,0.0,0.0,0.0,0.32,0.24,0.02,0.41,2001-06-18
5,7,Flood_2001_169.tif,0.03,169,2001,Landuse_2001.tif,0.0,0.0,0.02,0.32,0.18,0.03,0.45,2001-06-18
9,6,Flood_2001_169.tif,0.01,169,2001,Landuse_2001.tif,0.0,0.0,0.0,0.45,0.11,0.01,0.43,2001-06-18
4,2,Flood_2001_169.tif,0.04,169,2001,Landuse_2001.tif,0.0,0.0,0.03,0.03,0.69,0.0,0.25,2001-06-18
7,5,Flood_2001_169.tif,0.09,169,2001,Landuse_2001.tif,0.03,0.0,0.02,0.08,0.21,0.01,0.65,2001-06-18
9,5,Flood_2001_169.tif,0.04,169,2001,Landuse_2001.tif,0.01,0.0,0.01,0.33,0.12,0.01,0.53,2001-06-18
10,4,Flood_2001_169.tif,0.05,169,2001,Landuse_2001.tif,0.01,0.01,0.02,0.05,0.0,0.01,0.9,2001-06-18
3,1,Flood_2001_169.tif,0.02,169,2001,Landuse_2001.tif,0.01,0.0,0.08,0.05,0.61,0.0,0.26,2001-06-18
1,4,Flood_2001_169.tif,0.01,169,2001,Landuse_2001.tif,0.05,0.0,0.1,0.0,0.09,0.0,0.75,2001-06-18
1,3,Flood_2001_169.tif,0.0,169,2001,Landuse_2001.tif,0.01,0.0,0.29,0.0,0.16,0.0,0.55,2001-06-18
8,7,Flood_2001_169.tif,0.02,169,2001,Landuse_2001.tif,0.0,0.0,0.02,0.22,0.04,0.31,0.4,2001-06-18
8,9,Flood_2001_169.tif,0.21,169,2001,Landuse_2001.tif,0.58,0.1,0.06,0.0,0.0,0.01,0.26,2001-06-18
3,2,Flood_2001_169.tif,0.0,169,2001,Landuse_2001.tif,0.0,0.0,0.01,0.03,0.62,0.0,0.33,2001-06-18
2,3,Flood_2001_169.tif,0.0,169,2001,Landuse_2001.tif,0.01,0.0,0.16,0.03,0.29,0.01,0.5,2001-06-18
11,5,Flood_2001_169.tif,0.22,169,2001,Landuse_2001.tif,0.16,0.04,0.04,0.26,0.0,0.09,0.41,2001-06-18
3,12,Flood_2001_169.tif,0.37,169,2001,Landuse_2001.tif,0.56,0.09,0.0,0.03,0.0,0.02,0.29,2001-06-18
7,2,Flood_2001_169.tif,0.0,169,2001,Landuse_2001.tif,0.01,0.0,0.18,0.04,0.55,0.0,0.22,2001-06-18
7,9,Flood_2001_169.tif,0.28,169,2001,Landuse_2001.tif,0.24,0.09,0.08,0.0,0.0,0.32,0.26,2001-06-18
9,3,Flood_2001_169.tif,0.01,169,2001,Landuse_2001.tif,0.0,0.0,0.01,0.03,0.35,0.0,0.6,2001-06-18
6,4,Flood_2001_169.tif,0.08,169,2001,Landuse_2001.tif,0.01,0.0,0.03,0.02,0.48,0.0,0.45,2001-06-18
9,8,Flood_2001_169.tif,0.14,169,2001,Landuse_2001.tif,0.11,0.02,0.02,0.17,0.0,0.43,0.25,2001-06-18
6,7,Flood_2001_169.tif,0.02,169,2001,Landuse_2001.tif,0.0,0.0,0.06,0.13,0.42,0.01,0.38,2001-06-18
4,10,Flood_2001_169.tif,0.57,169,2001,Landuse_2001.tif,0.82,0.05,0.03,0.0,0.0,0.03,0.07,2001-06-18
4,12,Flood_2001_169.tif,0.1,169,2001,Landuse_2001.tif,0.1,0.05,0.01,0.09,0.0,0.02,0.73,2001-06-18
6,6,Flood_2001_169.tif,0.0,169,2001,Landuse_2001.tif,0.0,0.0,0.02,0.09,0.6,0.0,0.29,2001-06-18
7,4,Flood_2001_169.tif,0.05,169,2001,Landuse_2001.tif,0.01,0.01,0.01,0.02,0.53,0.0,0.42,2001-06-18
4,11,Flood_2001_169.tif,0.5,169,2001,Landuse_2001.tif,0.88,0.03,0.0,0.02,0.0,0.0,0.07,2001-06-18
7,1,Flood_2001_169.tif,0.0,169,2001,Landuse_2001.tif,0.01,0.01,0.15,0.0,0.4,0.0,0.43,2001-06-18
4,1,Flood_2001_169.tif,0.08,169,2001,Landuse_2001.tif,0.02,0.0,0.03,0.0,0.66,0.0,0.28,2001-06-18
6,3,Flood_2001_169.tif,0.08,169,2001,Landuse_2001.tif,0.01,0.0,0.02,0.02,0.5,0.0,0.44,2001-06-18
2,8,Flood_2001_169.tif,0.04,169,2001,Landuse_2001.tif,0.02,0.06,0.03,0.0,0.0,0.02,0.87,2001-06-18
4,8,Flood_2001_169.tif,0.14,169,2001,Landuse_2001.tif,0.12,0.06,0.01,0.1,0.0,0.31,0.4,2001-06-18
9,3,Flood_2001_177.tif,0.04,177,2001,Landuse_2001.tif,0.0,0.0,0.01,0.03,0.35,0.0,0.6,2001-06-26
12,3,Flood_2001_177.tif,0.15,177,2001,Landuse_2001.tif,0.11,0.01,0.05,0.59,0.0,0.06,0.19,2001-06-26
1,3,Flood_2001_177.tif,0.06,177,2001,Landuse_2001.tif,0.01,0.0,0.29,0.0,0.16,0.0,0.55,2001-06-26
9,2,Flood_2001_177.tif,0.04,177,2001,Landuse_2001.tif,0.02,0.02,0.25,0.0,0.29,0.0,0.42,2001-06-26
9,8,Flood_2001_177.tif,0.11,177,2001,Landuse_2001.tif,0.11,0.02,0.02,0.17,0.0,0.43,0.25,2001-06-26
4,5,Flood_2001_177.tif,0.03,177,2001,Landuse_2001.tif,0.0,0.0,0.0,0.0,0.8,0.0,0.2,2001-06-26
5,8,Flood_2001_177.tif,0.25,177,2001,Landuse_2001.tif,0.15,0.09,0.06,0.06,0.08,0.2,0.36,2001-06-26
3,5,Flood_2001_177.tif,0.05,177,2001,Landuse_2001.tif,0.0,0.0,0.01,0.01,0.7,0.0,0.27,2001-06-26
2,4,Flood_2001_177.tif,0.08,177,2001,Landuse_2001.tif,0.03,0.01,0.16,0.01,0.27,0.01,0.51,2001-06-26
10,1,Flood_2001_177.tif,0.04,177,2001,Landuse_2001.tif,0.02,0.01,0.08,0.03,0.18,0.0,0.67,2001-06-26
3,10,Flood_2001_177.tif,0.42,177,2001,Landuse_2001.tif,0.43,0.1,0.07,0.01,0.12,0.01,0.26,2001-06-26
5,7,Flood_2001_177.tif,0.14,177,2001,Landuse_2001.tif,0.0,0.0,0.02,0.32,0.18,0.03,0.45,2001-06-26
2,8,Flood_2001_177.tif,0.14,177,2001,Landuse_2001.tif,0.02,0.06,0.03,0.0,0.0,0.02,0.87,2001-06-26
8,2,Flood_2001_177.tif,0.07,177,2001,Landuse_2001.tif,0.0,0.01,0.08,0.0,0.56,0.0,0.34,2001-06-26
8,4,Flood_2001_177.tif,0.17,177,2001,Landuse_2001.tif,0.03,0.0,0.02,0.07,0.31,0.01,0.56,2001-06-26
8,3,Flood_2001_177.tif,0.04,177,2001,Landuse_2001.tif,0.0,0.0,0.01,0.01,0.53,0.0,0.44,2001-06-26
5,10,Flood_2001_177.tif,0.65,177,2001,Landuse_2001.tif,0.86,0.04,0.04,0.0,0.0,0.04,0.02,2001-06-26
5,9,Flood_2001_177.tif,0.25,177,2001,Landuse_2001.tif,0.3,0.06,0.06,0.0,0.0,0.38,0.19,2001-06-26
4,4,Flood_2001_177.tif,0.12,177,2001,Landuse_2001.tif,0.0,0.0,0.0,0.0,0.76,0.0,0.24,2001-06-26
5,1,Flood_2001_177.tif,0.25,177,2001,Landuse_2001.tif,0.02,0.0,0.11,0.0,0.67,0.0,0.19,2001-06-26
0,3,Flood_2001_177.tif,0.45,177,2001,Landuse_2001.tif,0.42,0.02,0.04,0.01,0.01,0.0,0.51,2001-06-26
4,7,Flood_2001_177.tif,0.08,177,2001,Landuse_2001.tif,0.0,0.02,0.01,0.31,0.05,0.21,0.4,2001-06-26
9,5,Flood_2001_177.tif,0.18,177,2001,Landuse_2001.tif,0.01,0.0,0.01,0.33,0.12,0.01,0.53,2001-06-26
9,4,Flood_2001_177.tif,0.2,177,2001,Landuse_2001.tif,0.03,0.01,0.03,0.1,0.02,0.01,0.79,2001-06-26
8,1,Flood_2001_177.tif,0.1,177,2001,Landuse_2001.tif,0.0,0.0,0.13,0.0,0.57,0.0,0.29,2001-06-26
11,3,Flood_2001_177.tif,0.07,177,2001,Landuse_2001.tif,0.06,0.02,0.05,0.53,0.0,0.06,0.28,2001-06-26
2,9,Flood_2001_177.tif,0.11,177,2001,Landuse_2001.tif,0.02,0.03,0.01,0.02,0.0,0.06,0.86,2001-06-26
2,7,Flood_2001_177.tif,0.3,177,2001,Landuse_2001.tif,0.07,0.09,0.03,0.01,0.0,0.06,0.75,2001-06-26
6,9,Flood_2001_177.tif,0.2,177,2001,Landuse_2001.tif,0.17,0.02,0.04,0.03,0.0,0.53,0.22,2001-06-26
4,6,Flood_2001_177.tif,0.03,177,2001,Landuse_2001.tif,0.0,0.0,0.0,0.11,0.65,0.01,0.24,2001-06-26
3,8,Flood_2001_177.tif,0.17,177,2001,Landuse_2001.tif,0.05,0.04,0.01,0.05,0.01,0.02,0.83,2001-06-26
9,1,Flood_2001_177.tif,0.03,177,2001,Landuse_2001.tif,0.04,0.03,0.15,0.0,0.42,0.0,0.36,2001-06-26
6,7,Flood_2001_177.tif,0.24,177,2001,Landuse_2001.tif,0.0,0.0,0.06,0.13,0.42,0.01,0.38,2001-06-26
8,5,Flood_2001_177.tif,0.11,177,2001,Landuse_2001.tif,0.0,0.0,0.01,0.21,0.27,0.01,0.5,2001-06-26
6,8,Flood_2001_177.tif,0.18,177,2001,Landuse_2001.tif,0.0,0.0,0.08,0.18,0.32,0.14,0.29,2001-06-26
7,3,Flood_2001_177.tif,0.09,177,2001,Landuse_2001.tif,0.01,0.0,0.03,0.0,0.55,0.0,0.4,2001-06-26
9,6,Flood_2001_177.tif,0.08,177,2001,Landuse_2001.tif,0.0,0.0,0.0,0.45,0.11,0.01,0.43,2001-06-26
3,1,Flood_2001_177.tif,0.21,177,2001,Landuse_2001.tif,0.01,0.0,0.08,0.05,0.61,0.0,0.26,2001-06-26
6,2,Flood_2001_177.tif,0.26,177,2001,Landuse_2001.tif,0.0,0.01,0.02,0.0,0.81,0.0,0.15,2001-06-26
6,0,Flood_2001_177.tif,0.07,177,2001,Landuse_2001.tif,0.0,0.0,0.07,0.02,0.76,0.0,0.15,2001-06-26
8,6,Flood_2001_177.tif,0.2,177,2001,Landuse_2001.tif,0.07,0.0,0.03,0.21,0.02,0.02,0.65,2001-06-26
11,2,Flood_2001_177.tif,0.01,177,2001,Landuse_2001.tif,0.0,0.0,0.03,0.12,0.0,0.68,0.17,2001-06-26
7,7,Flood_2001_177.tif,0.06,177,2001,Landuse_2001.tif,0.0,0.0,0.0,0.32,0.24,0.02,0.41,2001-06-26
6,4,Flood_2001_177.tif,0.27,177,2001,Landuse_2001.tif,0.01,0.0,0.03,0.02,0.48,0.0,0.45,2001-06-26
4,12,Flood_2001_177.tif,0.14,177,2001,Landuse_2001.tif,0.1,0.05,0.01,0.09,0.0,0.02,0.73,2001-06-26
11,6,Flood_2001_177.tif,0.48,177,2001,Landuse_2001.tif,0.56,0.06,0.04,0.0,0.0,0.08,0.26,2001-06-26
10,7,Flood_2001_177.tif,0.14,177,2001,Landuse_2001.tif,0.17,0.05,0.02,0.06,0.0,0.36,0.35,2001-06-26
7,4,Flood_2001_177.tif,0.12,177,2001,Landuse_2001.tif,0.01,0.01,0.01,0.02,0.53,0.0,0.42,2001-06-26
7,6,Flood_2001_177.tif,0.06,177,2001,Landuse_2001.tif,0.0,0.0,0.0,0.26,0.08,0.0,0.66,2001-06-26
7,5,Flood_2001_177.tif,0.15,177,2001,Landuse_2001.tif,0.03,0.0,0.02,0.08,0.21,0.01,0.65,2001-06-26
10,3,Flood_2001_177.tif,0.1,177,2001,Landuse_2001.tif,0.03,0.0,0.01,0.27,0.02,0.01,0.67,2001-06-26
10,0,Flood_2001_177.tif,0.04,177,2001,Landuse_2001.tif,0.0,0.0,0.02,0.11,0.22,0.01,0.64,2001-06-26
4,11,Flood_2001_177.tif,0.62,177,2001,Landuse_2001.tif,0.88,0.03,0.0,0.02,0.0,0.0,0.07,2001-06-26
6,1,Flood_2001_177.tif,0.36,177,2001,Landuse_2001.tif,0.02,0.01,0.35,0.0,0.43,0.0,0.2,2001-06-26
5,5,Flood_2001_177.tif,0.34,177,2001,Landuse_2001.tif,0.0,0.0,0.02,0.01,0.7,0.0,0.27,2001-06-26
3,4,Flood_2001_177.tif,0.03,177,2001,Landuse_2001.tif,0.0,0.0,0.01,0.0,0.85,0.0,0.13,2001-06-26
5,6,Flood_2001_177.tif,0.36,177,2001,Landuse_2001.tif,0.0,0.0,0.01,0.05,0.65,0.01,0.28,2001-06-26
3,12,Flood_2001_177.tif,0.42,177,2001,Landuse_2001.tif,0.56,0.09,0.0,0.03,0.0,0.02,0.29,2001-06-26
11,7,Flood_2001_177.tif,0.33,177,2001,Landuse_2001.tif,0.55,0.04,0.12,0.01,0.0,0.02,0.27,2001-06-26
4,8,Flood_2001_177.tif,0.18,177,2001,Landuse_2001.tif,0.12,0.06,0.01,0.1,0.0,0.31,0.4,2001-06-26
4,10,Flood_2001_177.tif,0.66,177,2001,Landuse_2001.tif,0.82,0.05,0.03,0.0,0.0,0.03,0.07,2001-06-26
3,2,Flood_2001_177.tif,0.22,177,2001,Landuse_2001.tif,0.0,0.0,0.01,0.03,0.62,0.0,0.33,2001-06-26
4,9,Flood_2001_177.tif,0.51,177,2001,Landuse_2001.tif,0.65,0.08,0.06,0.02,0.03,0.06,0.11,2001-06-26
6,6,Flood_2001_177.tif,0.26,177,2001,Landuse_2001.tif,0.0,0.0,0.02,0.09,0.6,0.0,0.29,2001-06-26
5,3,Flood_2001_177.tif,0.31,177,2001,Landuse_2001.tif,0.03,0.0,0.03,0.11,0.45,0.01,0.37,2001-06-26
5,4,Flood_2001_177.tif,0.45,177,2001,Landuse_2001.tif,0.01,0.0,0.01,0.0,0.73,0.0,0.25,2001-06-26
3,11,Flood_2001_177.tif,0.57,177,2001,Landuse_2001.tif,0.96,0.03,0.0,0.0,0.0,0.0,0.01,2001-06-26
6,3,Flood_2001_177.tif,0.2,177,2001,Landuse_2001.tif,0.01,0.0,0.02,0.02,0.5,0.0,0.44,2001-06-26
2,13,Flood_2001_177.tif,0.31,177,2001,Landuse_2001.tif,0.63,0.11,0.01,0.01,0.0,0.01,0.23,2001-06-26
2,12,Flood_2001_177.tif,0.52,177,2001,Landuse_2001.tif,0.77,0.06,0.0,0.01,0.0,0.0,0.15,2001-06-26
2,3,Flood_2001_177.tif,0.05,177,2001,Landuse_2001.tif,0.01,0.0,0.16,0.03,0.29,0.01,0.5,2001-06-26
9,7,Flood_2001_177.tif,0.18,177,2001,Landuse_2001.tif,0.08,0.0,0.04,0.2,0.01,0.27,0.41,2001-06-26
11,4,Flood_2001_177.tif,0.16,177,2001,Landuse_2001.tif,0.04,0.01,0.05,0.23,0.0,0.03,0.63,2001-06-26
1,4,Flood_2001_177.tif,0.06,177,2001,Landuse_2001.tif,0.05,0.0,0.1,0.0,0.09,0.0,0.75,2001-06-26
10,2,Flood_2001_177.tif,0.02,177,2001,Landuse_2001.tif,0.0,0.0,0.04,0.24,0.28,0.01,0.42,2001-06-26
7,0,Flood_2001_177.tif,0.13,177,2001,Landuse_2001.tif,0.0,0.0,0.13,0.0,0.68,0.0,0.19,2001-06-26
4,2,Flood_2001_177.tif,0.23,177,2001,Landuse_2001.tif,0.0,0.0,0.03,0.03,0.69,0.0,0.25,2001-06-26
7,2,Flood_2001_177.tif,0.16,177,2001,Landuse_2001.tif,0.01,0.0,0.18,0.04,0.55,0.0,0.22,2001-06-26
2,11,Flood_2001_177.tif,0.34,177,2001,Landuse_2001.tif,0.72,0.16,0.0,0.0,0.0,0.0,0.12,2001-06-26
2,10,Flood_2001_177.tif,0.13,177,2001,Landuse_2001.tif,0.07,0.03,0.01,0.11,0.17,0.03,0.57,2001-06-26
12,4,Flood_2001_177.tif,0.43,177,2001,Landuse_2001.tif,0.29,0.04,0.18,0.15,0.0,0.02,0.32,2001-06-26
8,8,Flood_2001_177.tif,0.19,177,2001,Landuse_2001.tif,0.21,0.13,0.02,0.0,0.0,0.45,0.19,2001-06-26
10,4,Flood_2001_177.tif,0.12,177,2001,Landuse_2001.tif,0.01,0.01,0.02,0.05,0.0,0.01,0.9,2001-06-26
8,9,Flood_2001_177.tif,0.45,177,2001,Landuse_2001.tif,0.58,0.1,0.06,0.0,0.0,0.01,0.26,2001-06-26
4,3,Flood_2001_177.tif,0.39,177,2001,Landuse_2001.tif,0.0,0.0,0.0,0.0,0.81,0.0,0.19,2001-06-26
3,6,Flood_2001_177.tif,0.07,177,2001,Landuse_2001.tif,0.0,0.01,0.02,0.12,0.06,0.48,0.31,2001-06-26
3,9,Flood_2001_177.tif,0.49,177,2001,Landuse_2001.tif,0.49,0.18,0.01,0.0,0.0,0.0,0.32,2001-06-26
7,8,Flood_2001_177.tif,0.15,177,2001,Landuse_2001.tif,0.04,0.14,0.03,0.1,0.02,0.38,0.29,2001-06-26
3,7,Flood_2001_177.tif,0.14,177,2001,Landuse_2001.tif,0.04,0.04,0.06,0.09,0.03,0.23,0.51,2001-06-26
3,3,Flood_2001_177.tif,0.13,177,2001,Landuse_2001.tif,0.02,0.02,0.02,0.02,0.64,0.01,0.28,2001-06-26
5,2,Flood_2001_177.tif,0.17,177,2001,Landuse_2001.tif,0.01,0.0,0.03,0.16,0.54,0.0,0.25,2001-06-26
4,1,Flood_2001_177.tif,0.14,177,2001,Landuse_2001.tif,0.02,0.0,0.03,0.0,0.66,0.0,0.28,2001-06-26
8,7,Flood_2001_177.tif,0.02,177,2001,Landuse_2001.tif,0.0,0.0,0.02,0.22,0.04,0.31,0.4,2001-06-26
11,5,Flood_2001_177.tif,0.24,177,2001,Landuse_2001.tif,0.16,0.04,0.04,0.26,0.0,0.09,0.41,2001-06-26
7,9,Flood_2001_177.tif,0.33,177,2001,Landuse_2001.tif,0.24,0.09,0.08,0.0,0.0,0.32,0.26,2001-06-26
10,5,Flood_2001_177.tif,0.2,177,2001,Landuse_2001.tif,0.08,0.01,0.02,0.04,0.0,0.04,0.81,2001-06-26
6,5,Flood_2001_177.tif,0.16,177,2001,Landuse_2001.tif,0.01,0.0,0.02,0.04,0.44,0.0,0.5,2001-06-26
7,1,Flood_2001_177.tif,0.21,177,2001,Landuse_2001.tif,0.01,0.01,0.15,0.0,0.4,0.0,0.43,2001-06-26
10,6,Flood_2001_177.tif,0.1,177,2001,Landuse_2001.tif,0.02,0.01,0.1,0.23,0.02,0.21,0.41,2001-06-26
3,5,Flood_2001_185.tif,0.05,185,2001,Landuse_2001.tif,0.0,0.0,0.01,0.01,0.7,0.0,0.27,2001-07-04
5,4,Flood_2001_185.tif,0.45,185,2001,Landuse_2001.tif,0.01,0.0,0.01,0.0,0.73,0.0,0.25,2001-07-04
6,7,Flood_2001_185.tif,0.24,185,2001,Landuse_2001.tif,0.0,0.0,0.06,0.13,0.42,0.01,0.38,2001-07-04
5,10,Flood_2001_185.tif,0.65,185,2001,Landuse_2001.tif,0.86,0.04,0.04,0.0,0.0,0.04,0.02,2001-07-04
5,3,Flood_2001_185.tif,0.31,185,2001,Landuse_2001.tif,0.03,0.0,0.03,0.11,0.45,0.01,0.37,2001-07-04
5,1,Flood_2001_185.tif,0.25,185,2001,Landuse_2001.tif,0.02,0.0,0.11,0.0,0.67,0.0,0.19,2001-07-04
6,4,Flood_2001_185.tif,0.27,185,2001,Landuse_2001.tif,0.01,0.0,0.03,0.02,0.48,0.0,0.45,2001-07-04
7,3,Flood_2001_185.tif,0.09,185,2001,Landuse_2001.tif,0.01,0.0,0.03,0.0,0.55,0.0,0.4,2001-07-04
5,9,Flood_2001_185.tif,0.25,185,2001,Landuse_2001.tif,0.3,0.06,0.06,0.0,0.0,0.38,0.19,2001-07-04
9,7,Flood_2001_185.tif,0.18,185,2001,Landuse_2001.tif,0.08,0.0,0.04,0.2,0.01,0.27,0.41,2001-07-04
6,3,Flood_2001_185.tif,0.2,185,2001,Landuse_2001.tif,0.01,0.0,0.02,0.02,0.5,0.0,0.44,2001-07-04
10,3,Flood_2001_185.tif,0.1,185,2001,Landuse_2001.tif,0.03,0.0,0.01,0.27,0.02,0.01,0.67,2001-07-04
7,5,Flood_2001_185.tif,0.15,185,2001,Landuse_2001.tif,0.03,0.0,0.02,0.08,0.21,0.01,0.65,2001-07-04
3,12,Flood_2001_185.tif,0.42,185,2001,Landuse_2001.tif,0.56,0.09,0.0,0.03,0.0,0.02,0.29,2001-07-04
5,8,Flood_2001_185.tif,0.25,185,2001,Landuse_2001.tif,0.15,0.09,0.06,0.06,0.08,0.2,0.36,2001-07-04
9,4,Flood_2001_185.tif,0.2,185,2001,Landuse_2001.tif,0.03,0.01,0.03,0.1,0.02,0.01,0.79,2001-07-04
10,6,Flood_2001_185.tif,0.1,185,2001,Landuse_2001.tif,0.02,0.01,0.1,0.23,0.02,0.21,0.41,2001-07-04
5,5,Flood_2001_185.tif,0.34,185,2001,Landuse_2001.tif,0.0,0.0,0.02,0.01,0.7,0.0,0.27,2001-07-04
3,3,Flood_2001_185.tif,0.13,185,2001,Landuse_2001.tif,0.02,0.02,0.02,0.02,0.64,0.01,0.28,2001-07-04
4,11,Flood_2001_185.tif,0.62,185,2001,Landuse_2001.tif,0.88,0.03,0.0,0.02,0.0,0.0,0.07,2001-07-04
2,3,Flood_2001_185.tif,0.05,185,2001,Landuse_2001.tif,0.01,0.0,0.16,0.03,0.29,0.01,0.5,2001-07-04
2,10,Flood_2001_185.tif,0.13,185,2001,Landuse_2001.tif,0.07,0.03,0.01,0.11,0.17,0.03,0.57,2001-07-04
10,5,Flood_2001_185.tif,0.2,185,2001,Landuse_2001.tif,0.08,0.01,0.02,0.04,0.0,0.04,0.81,2001-07-04
2,11,Flood_2001_185.tif,0.34,185,2001,Landuse_2001.tif,0.72,0.16,0.0,0.0,0.0,0.0,0.12,2001-07-04
4,10,Flood_2001_185.tif,0.66,185,2001,Landuse_2001.tif,0.82,0.05,0.03,0.0,0.0,0.03,0.07,2001-07-04
2,13,Flood_2001_185.tif,0.31,185,2001,Landuse_2001.tif,0.63,0.11,0.01,0.01,0.0,0.01,0.23,2001-07-04
7,7,Flood_2001_185.tif,0.06,185,2001,Landuse_2001.tif,0.0,0.0,0.0,0.32,0.24,0.02,0.41,2001-07-04
2,12,Flood_2001_185.tif,0.52,185,2001,Landuse_2001.tif,0.77,0.06,0.0,0.01,0.0,0.0,0.15,2001-07-04
9,6,Flood_2001_185.tif,0.08,185,2001,Landuse_2001.tif,0.0,0.0,0.0,0.45,0.11,0.01,0.43,2001-07-04
2,4,Flood_2001_185.tif,0.08,185,2001,Landuse_2001.tif,0.03,0.01,0.16,0.01,0.27,0.01,0.51,2001-07-04
2,7,Flood_2001_185.tif,0.3,185,2001,Landuse_2001.tif,0.07,0.09,0.03,0.01,0.0,0.06,0.75,2001-07-04
2,8,Flood_2001_185.tif,0.14,185,2001,Landuse_2001.tif,0.02,0.06,0.03,0.0,0.0,0.02,0.87,2001-07-04
7,4,Flood_2001_185.tif,0.12,185,2001,Landuse_2001.tif,0.01,0.01,0.01,0.02,0.53,0.0,0.42,2001-07-04
5,2,Flood_2001_185.tif,0.17,185,2001,Landuse_2001.tif,0.01,0.0,0.03,0.16,0.54,0.0,0.25,2001-07-04
12,3,Flood_2001_185.tif,0.15,185,2001,Landuse_2001.tif,0.11,0.01,0.05,0.59,0.0,0.06,0.19,2001-07-04
4,12,Flood_2001_185.tif,0.14,185,2001,Landuse_2001.tif,0.1,0.05,0.01,0.09,0.0,0.02,0.73,2001-07-04
10,1,Flood_2001_185.tif,0.04,185,2001,Landuse_2001.tif,0.02,0.01,0.08,0.03,0.18,0.0,0.67,2001-07-04
6,5,Flood_2001_185.tif,0.16,185,2001,Landuse_2001.tif,0.01,0.0,0.02,0.04,0.44,0.0,0.5,2001-07-04
4,8,Flood_2001_185.tif,0.18,185,2001,Landuse_2001.tif,0.12,0.06,0.01,0.1,0.0,0.31,0.4,2001-07-04
5,7,Flood_2001_185.tif,0.14,185,2001,Landuse_2001.tif,0.0,0.0,0.02,0.32,0.18,0.03,0.45,2001-07-04
6,9,Flood_2001_185.tif,0.2,185,2001,Landuse_2001.tif,0.17,0.02,0.04,0.03,0.0,0.53,0.22,2001-07-04
4,9,Flood_2001_185.tif,0.51,185,2001,Landuse_2001.tif,0.65,0.08,0.06,0.02,0.03,0.06,0.11,2001-07-04
2,9,Flood_2001_185.tif,0.11,185,2001,Landuse_2001.tif,0.02,0.03,0.01,0.02,0.0,0.06,0.86,2001-07-04
5,6,Flood_2001_185.tif,0.36,185,2001,Landuse_2001.tif,0.0,0.0,0.01,0.05,0.65,0.01,0.28,2001-07-04
